TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95
20240111,5.791,0.0,3.252,1.405,0.0,9.345,2.897,0.0,6.196,5.444,1.254,7.248,1.528,6.196,0.0,5.444,1.254,0.0,7.248,1.528,0.0,180.569,123.135,0.0,43.614,43.614,0.0,283.771,0.0,322.264,322.264,0.0,280.422,0.0,323.085,323.085,0.0,1.095,0.0,1.023,1.023,0.0,95.467,95.467,0.0,0.058,0.058,0.0,1.12,1.12,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,492.035,0.0,8.373,0.0,18.403,0.0,-8.57447,0.0,22.0027,0.0,-9999,-9999,-9999,1.95188,-9999,16.8066,0.0,-9999,-9999,-9999,1.72302,-9999,-9999,-9999,28,20,0,13,-0.119222,0.0,0.807577,1.12085,0.234192,0.0,0.784419,1.10428,0.0443064,0.0,0.13677,-1.56368,-0.890437,-0.341234,0.1184,0.327825,0.664064,1.8272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44613,3.43988,0.0,-9999,-9999,-12.1003,7.4416,0.0,0.778219,1.06671,8.91988,3.4003,0.0,-9999,-9999,-11.9462,7.46498,0.0,0.755903,1.05054,5.87816,6.57504,7.31846,8.44613,9.10244,9.3602,10.5668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.1003,-12.0384,-11.9852,-11.8076,-11.0345,-10.5793,-10.5677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3818,12.3735,11.036,0.483145,7.35126,7.55692,7.88701,11.4765,12.3945,13.3539,16.875,12.145,12.1393,10.9917,0.447275,6.94328,7.89816,8.08537,11.8351,12.4532,13.0261,16.2109,5.3532,10.9887,5.40858,0.41835,2.50973,3.16436,3.39359,5.3532,5.93554,5.95413,10.9887,2.52975,0.441843,3.4221,0.319238,0.441843,0.441843,2.1471,2.4623,5.66903,5.67229,5.78527
20240112,6.176,0.0,3.53,1.617,0.0,9.881,2.321,0.0,5.162,3.679,2.896,7.239,4.253,5.162,0.0,3.679,2.896,0.0,7.239,4.253,0.0,181.761,133.683,0.0,99.763,99.763,0.0,286.051,0.0,282.148,282.148,0.0,267.282,0.0,280.224,280.224,0.0,1.258,0.0,1.897,1.897,0.0,95.687,95.687,0.0,0.002,0.002,0.0,1.849,1.849,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,488.301,0.0,8.683,0.0,18.632,0.0,-6.75819,0.0,21.3153,0.0,-9999,-9999,-9999,1.98736,-9999,19.114,0.0,-9999,-9999,-9999,1.73866,-9999,-9999,-9999,28,20,0,13,0.671622,0.0,0.864876,1.48803,1.23006,0.0,0.839152,1.47322,0.551639,0.0,0.166674,-1.83823,-1.15258,0.0904162,0.730401,1.23006,1.26917,1.87917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46303,4.78442,0.0,-9999,-9999,-11.6949,6.5948,0.0,0.833435,1.04923,10.2884,4.61595,0.0,-9999,-9999,-11.559,6.58406,0.0,0.808646,1.02965,5.69211,6.87026,7.83692,9.46303,10.2884,10.353,10.6563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4926,-11.8476,-11.6949,-11.559,-11.1914,-10.5728,-10.4455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7849,11.772,10.497,0.46004,6.98499,7.16304,7.49141,10.8973,11.8054,12.7113,16.0461,10.5508,10.5419,9.94535,0.393978,6.49517,7.07486,7.4522,10.4894,11.085,11.5684,14.7752,5.09453,10.7531,5.21863,0.408712,2.4559,3.0965,3.3208,5.09453,5.60203,5.6194,10.7531,4.88421,0.985214,6.42818,0.553699,0.985214,0.985214,4.48582,4.78801,10.2589,10.2663,10.4241
20240113,5.858,0.0,3.279,1.88,0.0,9.47,2.825,0.0,8.32,7.311,2.356,9.732,2.616,8.32,0.0,7.311,2.356,0.0,9.732,2.616,0.0,183.008,130.993,0.0,82.171,82.171,0.0,282.091,0.0,297.684,297.684,0.0,265.453,0.0,296.822,296.822,0.0,1.15,0.0,3.333,3.333,0.0,95.804,95.804,0.0,0.0,0.0,0.0,2.114,2.114,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,496.949,0.0,8.449,0.0,18.292,0.0,-8.20532,0.0,20.996,0.0,-9999,-9999,-9999,2.06439,-9999,18.8764,0.0,-9999,-9999,-9999,1.74135,-9999,-9999,-9999,28,20,0,13,0.320291,0.0,0.870695,1.11911,0.814309,0.0,0.847395,1.10108,0.646397,0.0,0.1189,-0.504921,-0.151842,0.262115,0.677256,0.971743,1.25429,2.16281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2249,4.64929,0.0,-9999,-9999,-12.1741,6.97498,0.0,0.839043,1.03596,10.0296,4.74524,0.0,-9999,-9999,-12.1581,7.04909,0.0,0.816589,1.01786,7.38825,8.19154,8.41932,9.28337,10.4208,10.7063,11.5203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6193,-12.3417,-12.2708,-12.1581,-11.1774,-11.1264,-11.1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7614,13.7727,12.2974,0.536088,8.23511,8.53076,8.83105,12.866,13.7614,14.8375,18.8191,12.9507,12.9584,11.651,0.501138,7.71176,8.17768,8.69247,12.332,13.4057,13.8625,17.4684,7.41799,11.3994,6.35479,0.465045,2.60351,3.28261,3.5204,7.41799,7.89151,7.91471,11.3994,4.274,0.819023,5.67676,0.503384,0.819023,0.819023,3.8199,4.17933,9.1825,9.1869,9.3445
20240114,5.791,0.0,3.252,1.405,0.0,9.345,2.897,0.0,10.68,9.893,2.037,11.783,3.47,10.68,0.0,9.893,2.037,0.0,11.783,3.47,0.0,184.308,123.135,0.0,99.939,99.939,0.0,283.771,0.0,309.113,309.113,0.0,285.056,0.0,309.034,309.034,0.0,1.095,0.0,4.454,4.454,0.0,95.566,95.566,0.0,0.014,0.014,0.0,2.06,2.06,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,492.035,0.0,8.373,0.0,18.403,0.0,-8.57447,0.0,22.0027,0.0,-9999,-9999,-9999,2.12132,-9999,16.8066,0.0,-9999,-9999,-9999,1.70958,-9999,-9999,-9999,28,20,0,13,-0.119222,0.0,0.880299,1.17433,0.234192,0.0,0.857312,1.1572,0.0443064,0.0,0.13677,-1.56368,-0.890437,-0.341234,0.1184,0.327825,0.664064,1.8272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44613,3.43988,0.0,-9999,-9999,-12.1003,7.4416,0.0,0.848297,1.11886,8.91988,3.4003,0.0,-9999,-9999,-11.9462,7.46498,0.0,0.826146,1.10216,5.87816,6.57504,7.31846,8.44613,9.10244,9.3602,10.5668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.1003,-12.0384,-11.9852,-11.8076,-11.0345,-10.5793,-10.5677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3117,15.3461,13.717,0.595744,9.31492,9.63405,9.89596,14.4346,15.3117,16.5041,21.0075,15.0882,15.1119,13.6727,0.55684,9.18925,9.97528,10.2326,14.7578,15.3367,16.1332,20.3434,10.0366,11.8445,7.52077,0.570373,2.70517,3.41079,3.65786,10.0366,10.3432,10.4584,11.8445,4.95569,0.988778,6.53612,0.566717,0.988778,0.988778,4.52827,4.85536,10.4631,10.47,10.6354
20240115,6.176,0.0,3.53,1.617,0.0,9.881,2.321,0.0,11.854,11.518,1.507,12.323,1.34,11.854,0.0,11.518,1.507,0.0,12.323,1.34,0.0,185.662,133.683,0.0,29.259,29.259,0.0,286.051,0.0,368.425,368.425,0.0,270.374,0.0,372.405,372.405,0.0,1.258,0.0,0.962,0.962,0.0,95.272,95.272,0.0,0.708,0.708,0.0,2.619,2.619,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,488.301,0.0,8.683,0.0,18.632,0.0,-6.75819,0.0,21.3153,0.0,-9999,-9999,-9999,2.08503,-9999,19.114,0.0,-9999,-9999,-9999,1.74551,-9999,-9999,-9999,28,20,0,13,0.671622,0.0,0.903431,1.51076,1.23006,0.0,0.87327,1.49292,0.551639,0.0,0.166674,-1.83823,-1.15258,0.0904162,0.730401,1.23006,1.26917,1.87917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46303,4.78442,0.0,-9999,-9999,-11.6949,6.5948,0.0,0.870588,1.07898,10.2884,4.61595,0.0,-9999,-9999,-11.559,6.58406,0.0,0.841524,1.05567,5.69211,6.87026,7.83692,9.46303,10.2884,10.353,10.6563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4926,-11.8476,-11.6949,-11.559,-11.1914,-10.5728,-10.4455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0798,16.1253,14.4196,0.625398,9.84692,10.1779,10.4223,15.2056,16.0798,17.33,22.0906,14.8639,14.8953,13.868,0.554123,9.59475,10.0965,10.5832,14.7544,15.3129,16.149,20.8079,11.2068,12.0691,8.05494,0.629559,2.75648,3.47548,3.72724,11.2068,11.4553,11.6327,12.0691,1.81329,0.299088,2.48817,0.239736,0.299088,0.299088,1.48873,1.75944,4.18594,4.18795,4.28084
20240116,5.858,0.0,3.279,1.88,0.0,9.47,2.825,0.0,11.789,11.453,1.251,12.26,1.449,11.789,0.0,11.453,1.251,0.0,12.26,1.449,0.0,187.069,130.993,0.0,75.829,75.829,0.0,282.091,0.0,360.135,360.135,0.0,268.587,0.0,363.548,363.548,0.0,1.15,0.0,1.901,1.901,0.0,95.022,95.022,0.0,2.093,2.093,0.0,3.474,3.474,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,496.949,0.0,8.449,0.0,18.292,0.0,-8.20532,0.0,20.996,0.0,21.6673,-9999,-9999,2.0666,-9999,18.8764,0.0,19.4799,-9999,-9999,1.73784,-9999,1.0,2.0,28,20,0,13,0.320291,0.0,0.901626,1.14334,0.814309,0.0,0.862899,1.11306,0.646397,0.0,0.1189,-0.504921,-0.151842,0.262115,0.677256,0.971743,1.25429,2.16281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2249,4.64929,0.0,-9999,-9999,-12.1741,6.97498,0.0,0.868849,1.06025,10.0296,4.74524,0.0,-9999,-9999,-12.1581,7.04909,0.0,0.83153,1.02989,7.38825,8.19154,8.41932,9.28337,10.4208,10.7063,11.5203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6193,-12.3417,-12.2708,-12.1581,-11.1774,-11.1264,-11.1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.036,16.0808,14.3794,0.623713,9.81555,10.146,10.3919,15.1613,16.036,17.283,22.0285,15.2357,15.2665,13.733,0.587299,9.45677,9.62992,10.3232,14.6026,15.6401,16.2504,20.6665,11.1051,12.058,8.01249,0.624418,2.75393,3.47227,3.72379,11.1051,11.3659,11.5346,12.058,3.9347,0.755376,5.2277,0.463494,0.755376,0.755376,3.51899,3.84762,8.45579,8.45978,8.60539
20240117,5.791,0.0,3.252,1.405,0.0,9.345,2.897,0.0,11.875,11.508,0.747,12.388,1.565,11.875,0.0,11.508,0.747,0.0,12.388,1.565,0.0,188.528,123.135,0.0,66.771,66.771,0.0,283.771,0.0,353.686,353.686,0.0,288.046,0.0,356.658,356.658,0.0,1.095,0.0,2.224,2.224,0.0,94.34,94.34,0.0,6.586,6.586,0.0,4.824,4.824,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,492.035,0.0,8.373,0.0,18.403,0.0,-8.57447,0.0,22.0027,0.0,24.3578,-9999,-9999,2.08477,-9999,16.8066,0.0,18.6056,-9999,-9999,1.70597,-9999,2.0,2.0,28,20,0,13,-0.119222,0.0,0.899135,1.18851,0.234192,0.0,0.866177,1.16378,0.0443064,0.0,0.13677,-1.56368,-0.890437,-0.341234,0.1184,0.327825,0.664064,1.8272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44613,3.43988,0.0,-9999,-9999,-12.1003,7.4416,0.0,0.866449,1.13268,8.91988,3.4003,0.0,-9999,-9999,-11.9462,7.46498,0.0,0.834688,1.10858,5.87816,6.57504,7.31846,8.44613,9.10244,9.3602,10.5668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.1003,-12.0384,-11.9852,-11.8076,-11.0345,-10.5793,-10.5677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0923,16.1379,14.4309,0.625888,9.85476,10.186,10.4306,15.2176,16.0923,17.3435,22.108,15.8724,15.9037,14.3866,0.586377,9.78695,10.5273,10.8043,15.5356,16.1084,16.9534,21.4439,11.1969,12.0741,8.05372,0.629205,2.75762,3.47692,3.72878,11.1969,11.452,11.6261,12.0741,3.5867,0.668894,4.78672,0.430707,0.668894,0.668894,3.15845,3.5027,7.79611,7.79845,7.93929
20240118,5.916,0.0,3.477,1.594,0.0,9.331,2.287,0.0,11.972,11.651,0.47,12.421,0.965,11.972,0.0,11.651,0.47,0.0,12.421,0.965,0.0,190.038,127.48,0.0,37.565,37.565,0.0,288.225,0.0,371.32,371.32,0.0,287.736,0.0,375.498,375.498,0.0,1.153,0.0,1.294,1.294,0.0,94.73,94.73,0.0,5.114,5.114,0.0,3.157,3.157,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,478.529,0.0,8.559,0.0,18.798,0.0,-7.22033,0.0,21.2918,0.0,23.882,-9999,-9999,2.03175,-9999,17.4565,0.0,19.5801,-9999,-9999,1.699,-9999,3.0,2.0,28,20,0,13,0.795046,0.0,0.910946,1.56096,1.35348,0.0,0.876968,1.54138,0.635044,0.0,0.172893,-1.86735,-1.1817,0.21384,0.853826,1.34067,1.35348,2.00698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46303,4.78442,0.0,-9999,-9999,-11.4095,6.90019,0.0,0.877831,1.19308,10.2884,4.61595,0.0,-9999,-9999,-11.2736,6.884,0.0,0.845088,1.1692,5.69211,6.87026,7.85245,9.46303,10.2884,10.353,10.6718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.56,-11.9149,-11.4095,-11.2935,-10.9059,-10.2989,-10.1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1553,16.2017,14.4884,0.628321,9.89801,10.2303,10.4736,15.2801,16.1553,17.4112,22.1966,14.8163,14.8483,13.8534,0.560708,9.51803,10.021,10.5101,14.7436,15.2642,16.1067,20.8677,11.2785,12.093,8.09261,0.633601,2.76193,3.48235,3.73461,11.2785,11.5328,11.7098,12.093,2.20235,0.381009,2.98871,0.280632,0.381009,0.381009,1.85812,2.14233,4.96649,4.96999,5.07091
20240119,5.916,0.0,3.477,1.594,0.0,9.331,2.287,0.0,10.361,9.865,2.282,11.056,0.421,10.361,0.0,9.865,2.282,0.0,11.056,0.421,0.0,191.6,127.48,0.0,40.402,40.402,0.0,288.225,0.0,369.653,369.653,0.0,288.708,0.0,373.718,373.718,0.0,1.153,0.0,0.589,0.589,0.0,94.217,94.217,0.0,8.391,8.391,0.0,3.692,3.692,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,478.529,0.0,8.559,0.0,18.798,0.0,-7.22033,0.0,21.2918,0.0,24.0376,-9999,-9999,2.03175,-9999,17.4565,0.0,19.7077,-9999,-9999,1.699,-9999,4.0,2.0,28,20,0,13,0.932337,0.0,0.922936,1.14313,1.43203,0.0,0.879606,1.10844,0.958328,0.0,0.117094,-0.370117,0.213472,0.355569,0.967733,1.43203,1.56244,2.03912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55322,4.5959,0.0,-9999,-9999,-11.2182,6.79534,0.0,0.889384,1.02903,10.3579,4.63419,0.0,-9999,-9999,-11.1891,6.81581,0.0,0.84763,0.993159,7.38825,7.85396,8.19154,9.61169,10.5061,10.7063,10.7544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.1318,-11.3753,-11.2182,-11.1891,-10.3402,-10.3402,-10.1732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0891,15.1191,13.5113,0.587217,9.15174,9.46812,9.73961,14.2034,15.0891,16.265,20.69,13.6665,13.6871,12.553,0.532228,8.73547,9.02877,9.22871,13.4431,14.1057,14.7164,19.1239,9.39872,11.7937,7.26324,0.542538,2.69356,3.39615,3.64216,9.39872,9.79748,9.85078,11.7937,2.38181,0.410242,3.2322,0.303851,0.410242,0.410242,2.00552,2.31661,5.3739,5.37769,5.48683
20240120,6.226,0.5625,3.991,1.87,0.714286,9.355,2.296,0.35,5.521,4.914,2.368,6.37,3.516,5.371,0.5625,4.909,1.11,0.714286,6.018,3.237,0.35,193.211,128.148,0.604167,104.389,91.744,0.604167,281.221,0.5625,300.877,286.52,0.5625,292.372,0.5625,300.234,293.956,0.5625,1.213,0.5625,1.604,1.169,0.5625,95.674,95.674,0.0,0.002,0.0,0.354167,1.146,1.441,0.354167,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,479.705,0.5625,8.931,0.5625,18.514,0.5625,-8.24633,0.5625,21.718,0.5625,24.614,-9999,-9999,2.01743,-9999,17.1495,0.5625,19.4363,-9999,-9999,1.69046,-9999,5.0,2.0,28,20,0,14,2.34106,0.541667,0.8833,1.9327,2.56489,0.541667,0.84177,1.91408,1.78542,0.483333,0.271353,-1.35979,-0.29991,0.387937,2.34106,2.56489,3.13818,4.48694,0.104167,0.541667,0.541667,0.541667,0.541667,0.520833,0.520833,12.1592,2.36394,0.714286,-9999,-9999,-11.6085,7.07931,0.3,0.851189,1.01975,12.4095,2.01144,0.714286,-9999,-9999,-11.4413,7.04159,0.3,0.811169,0.986587,6.04591,7.15521,8.13044,12.1592,12.4116,13.24,14.8071,0.0,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,-11.6091,-11.6085,-11.4612,-11.1951,-10.7109,-10.4854,-10.3527,0.25,0.3,0.3,0.3,0.3,0.3,0.25,11.8742,11.8602,10.5745,0.463625,7.03521,7.20905,7.54457,10.9736,11.8964,12.8079,16.1644,9.305,9.29529,8.78907,0.22842,6.51096,7.04728,7.72891,8.55912,9.47185,9.72589,11.6774,4.83703,10.8158,5.14465,0.410935,2.47023,3.11457,3.34018,4.83703,5.41213,5.42932,10.8158,4.42159,0.903076,5.81659,0.498679,0.903076,0.903076,4.07418,4.33621,9.26377,9.27059,9.41201
20240121,6.386,1.0,3.542,1.653,1.0,10.366,2.748,1.0,7.444,6.527,2.249,8.728,3.288,6.386,1.0,3.542,1.653,1.0,10.366,2.748,1.0,194.872,137.968,1.0,108.08,137.968,1.0,283.833,1.0,305.182,283.833,1.0,280.253,1.0,304.834,280.253,1.0,1.334,1.0,2.061,1.334,1.0,96.662,96.662,0.0,0.012,0.0,1.0,0.727,0.692,1.0,0.1204646333333333,1.0,44.42697972916667,1.0,20.82141770833333,1.0,346.6440416666667,1.0,498.269,1.0,8.789,1.0,18.479,1.0,-6.52511,1.0,21.1794,1.0,21.8566,21.7103,25.0362,2.03988,3.19995,20.3549,1.0,21.0057,20.8651,24.0616,1.72003,2.92797,5.0,1.0,28,20,0,14,3.73509,0.895833,0.848807,2.284,3.79424,0.875,0.789511,2.26263,2.5235,0.84375,0.392305,-2.80655,0.646649,1.09424,3.70423,3.79424,4.88748,5.51271,0.375,0.979167,1.0,0.854167,0.875,0.875,0.875,14.035,5.53829,1.0,-9999,-9999,-11.0107,8.91145,0.75,0.81795,1.02879,14.1279,5.55274,1.0,-9999,-9999,-11.004,8.9624,0.7,0.76081,0.983966,2.83676,8.36001,8.75605,14.035,14.2005,15.8221,16.3635,0.0357143,1.0,1.0,1.0,1.0,1.0,1.0,-11.3137,-11.1756,-11.0107,-10.4623,-10.1594,-9.92761,-9.66515,0.65,0.65,0.75,0.85,0.7,1.0,1.0,12.5537,12.5505,11.1974,0.489648,7.4663,7.69161,8.01353,11.6648,12.5584,13.5383,17.1257,8.7585,8.75625,8.67384,0.251118,5.70527,7.1964,7.47676,8.7585,8.85701,10.3865,11.6129,6.08271,11.0008,5.89092,0.396315,3.13044,3.5328,3.91529,6.08271,6.55571,6.57542,11.0008,6.5542,1.3419,8.17218,0.66629,1.3419,1.3419,5.90999,6.38664,12.708,12.7202,12.8932
20240122,5.78,1.0,3.224,2.865,1.0,9.358,3.796,1.0,6.926,6.035,2.59,8.173,4.428,5.78,1.0,3.224,2.865,1.0,9.358,3.796,1.0,196.582,129.224,1.0,124.281,129.224,1.0,278.882,1.0,275.769,278.882,1.0,276.448,1.0,273.408,276.448,1.0,1.077,1.0,1.896,1.077,1.0,97.007,97.007,0.0,0.0,0.0,1.0,0.898,0.697,1.0,0.1278222729166666,1.0,36.349014583333336,1.0,19.086987291666667,1.0,342.59610416666663,1.0,499.524,1.0,8.205,1.0,17.84,1.0,-9.05999,1.0,20.5315,1.0,24.2703,21.0461,25.1869,1.91276,3.61672,17.8823,1.0,21.1387,18.3305,21.937,1.7321,3.18553,6.0,1.0,28,20,0,11,3.01954,0.9375,0.953729,2.69132,3.3491,0.9375,0.908405,2.67559,2.48632,0.849479,0.382169,-2.17884,0.516974,0.869083,3.03094,3.54014,5.5503,5.99539,0.354167,0.9375,0.9375,0.9375,0.9375,0.916667,0.854167,12.9415,4.70527,1.0,-9999,-9999,-11.1347,7.83805,0.85,0.919058,0.935694,13.4671,4.73767,1.0,-9999,-9999,-11.1083,7.84864,0.85,0.875381,0.892832,3.86333,8.77693,9.40489,12.9415,13.7827,17.0384,17.6373,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-11.2932,-11.1777,-11.1083,-11.087,-10.967,-10.8264,-10.3738,0.65,0.85,0.85,0.85,0.85,0.65,0.9,12.0527,12.0452,10.633,0.476567,7.14635,7.35497,7.76854,11.1906,12.0585,12.9629,16.4499,8.70127,8.69604,8.14669,0.224966,5.34595,6.54458,7.04005,8.44893,8.7128,9.65933,10.467,5.74223,10.8706,6.11078,0.34902,3.51205,4.17235,4.35808,5.74223,6.22445,6.26494,10.8706,7.04283,1.26469,8.11545,0.649358,1.26469,1.26469,5.74379,6.73878,12.4751,12.4857,12.6658
